game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Alien: Isolation,https://www.trueachievements.com/game/Alien-Isolation/achievements,xbox-one,"271 / 3,507","175 / 1,000",15 / 50,Owned,,,7 hrs 46 mins,10 Mar 19,,16 Sep 20
A Plague Tale: Innocence,https://www.trueachievements.com/game/A-Plague-Tale-Innocence/achievements,xbox-one,"493 / 1,873","385 / 1,000",19 / 35,Owned,Playing now,,19 hrs 55 mins,11 Mar 20,,29 Aug 20
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"11 / 14,492","10 / 4,080",2 / 409,Owned,Playing now,,21 mins,10 May 20,,10 May 20
Wolfenstein II: The New Colossus,https://www.trueachievements.com/game/Wolfenstein-II-The-New-Colossus/achievements,xbox-one,"349 / 4,025","245 / 1,000",17 / 50,Owned,Playing now,,,01 May 20,,08 May 20
Need for Speed Heat,https://www.trueachievements.com/game/Need-for-Speed-Heat/achievements,xbox-one,"172 / 3,212","115 / 1,000",8 / 42,Owned,Playing now,,,05 Apr 20,,15 Apr 20
Wolfenstein: The New Order,https://www.trueachievements.com/game/Wolfenstein-The-New-Order/achievements,xbox-one,"497 / 1,949","370 / 1,000",18 / 50,Owned,Playing now,,15 hrs 18 mins,31 Mar 20,,05 Apr 20
Batman: Return to Arkham - Arkham City,https://www.trueachievements.com/game/Batman-Arkham-City-Xbox-One/achievements,xbox-one,"10 / 5,003","10 / 1,500",1 / 70,Owned,Playing now,,40 mins,17 Feb 20,,17 Feb 20
Worms W.M.D.,https://www.trueachievements.com/game/Worms-WMD/achievements,xbox-one,"72 / 7,894","60 / 1,000",2 / 29,Owned,,,1 hr 7 mins,23 Dec 19,,23 Dec 19
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"5 / 4,977","5 / 1,000",1 / 68,Owned,,,,17 Nov 19,,17 Nov 19
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"1,267 / 1,487","885 / 1,000",45 / 48,Owned,,,2415 hrs 2 mins,04 Mar 19,,11 Aug 19
Fallout 4,https://www.trueachievements.com/game/Fallout-4/achievements,xbox-one,"10 / 1,751","10 / 1,000",1 / 50,Owned,,,1 hr 4 mins,04 Aug 19,,04 Aug 19
Batman: Return to Arkham - Arkham Asylum,https://www.trueachievements.com/game/Batman-Arkham-Asylum-Xbox-One/achievements,xbox-one,"5 / 2,271","5 / 1,000",1 / 47,Owned,,,16 mins,29 Apr 19,,29 Apr 19
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"79 / 1,430","75 / 1,000",1 / 12,Owned,,,5 hrs 58 mins,09 Mar 19,,09 Mar 19
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"10 / 1,617","10 / 1,000",1 / 50,Owned,,,1 hr 11 mins,09 Mar 19,,09 Mar 19
Metro Exodus,https://www.trueachievements.com/game/Metro-Exodus/achievements,xbox-one,"727 / 2,469","445 / 1,000",26 / 49,Owned,,,27 hrs 3 mins,05 Mar 19,,09 Mar 19
Red Dead Redemption 2,https://www.trueachievements.com/game/Red-Dead-Redemption-2/achievements,xbox-one,"235 / 3,836","170 / 1,000",10 / 51,Owned,,,61 hrs 17 mins,13 Feb 19,,05 Mar 19
Battlefield V,https://www.trueachievements.com/game/Battlefield-V/achievements,xbox-one,"193 / 2,709","135 / 1,000",5 / 21,Owned,,,12 hrs 14 mins,08 Jan 19,,23 Feb 19
Metro: Last Light Redux,https://www.trueachievements.com/game/Metro-Last-Light-Redux/achievements,xbox-one,"513 / 2,218","340 / 1,000",19 / 49,Owned,,,12 hrs 20 mins,19 Feb 19,,22 Feb 19
Metro 2033 Redux,https://www.trueachievements.com/game/Metro-2033-Redux/achievements,xbox-one,"290 / 1,964","220 / 1,000",13 / 49,Owned,,,14 hrs 8 mins,18 Feb 19,,19 Feb 19
Anthem,https://www.trueachievements.com/game/Anthem/achievements,xbox-one,"30 / 2,874","30 / 1,000",1 / 46,Owned,,,1 hr 11 mins,16 Feb 19,,16 Feb 19
Crackdown 3: Campaign,https://www.trueachievements.com/game/Crackdown-3/achievements,xbox-one,"32 / 2,637","25 / 1,000",4 / 70,Owned,,,47 mins,15 Feb 19,,15 Feb 19
Gears of War 4,https://www.trueachievements.com/game/Gears-of-War-4/achievements,xbox-one,"504 / 5,370","410 / 1,500",34 / 93,Owned,,,14 hrs 0 mins,09 Feb 19,,13 Feb 19
Final Fantasy XV,https://www.trueachievements.com/game/Final-Fantasy-XV/achievements,xbox-one,"10 / 1,821","10 / 1,000",1 / 50,Owned,,,3 hrs 19 mins,09 Feb 19,,09 Feb 19
The Walking Dead,https://www.trueachievements.com/game/The-Walking-Dead/achievements,xbox-one,"61 / 1,348","60 / 1,000",3 / 48,Owned,,,40 mins,09 Feb 19,,09 Feb 19
Far Cry 5,https://www.trueachievements.com/game/Far-Cry-5/achievements,xbox-one,"699 / 1,810","535 / 1,000",20 / 50,Owned,,,53 hrs 36 mins,23 Jan 19,,09 Feb 19
A Way Out,https://www.trueachievements.com/game/A-Way-Out/achievements,xbox-one,"333 / 1,736","250 / 1,000",5 / 14,Owned,,,9 hrs 23 mins,06 Feb 19,,06 Feb 19
We Happy Few,https://www.trueachievements.com/game/We-Happy-Few/achievements,xbox-one,"15 / 6,093","15 / 1,000",1 / 40,Owned,,,46 mins,05 Feb 19,,05 Feb 19
Vampyr,https://www.trueachievements.com/game/Vampyr/achievements,xbox-one,"37 / 2,970","30 / 1,000",3 / 28,Owned,,,4 hrs 11 mins,02 Feb 19,,03 Feb 19
The Evil Within 2,https://www.trueachievements.com/game/The-Evil-Within-2/achievements,xbox-one,"624 / 2,164","450 / 1,000",27 / 51,Owned,,,,27 Jan 19,,31 Jan 19
Hellblade: Senua's Sacrifice,https://www.trueachievements.com/game/Hellblade-Senuas-Sacrifice/achievements,xbox-one,"1,346 / 1,632","900 / 1,000",13 / 14,Owned,,,,04 Jan 19,,27 Jan 19
Shadow of the Tomb Raider,https://www.trueachievements.com/game/Shadow-of-the-Tomb-Raider/achievements,xbox-one,"784 / 1,674","595 / 1,000",34 / 63,Owned,,,34 hrs 12 mins,19 Jan 19,,23 Jan 19
Assassin's Creed Origins,https://www.trueachievements.com/game/Assassins-Creed-Origins/achievements,xbox-one,"484 / 1,595","380 / 1,000",20 / 50,Owned,,,54 hrs 57 mins,09 Jan 19,,18 Jan 19
Dishonored 2,https://www.trueachievements.com/game/Dishonored-2/achievements,xbox-one,"452 / 3,026","215 / 1,000",14 / 50,Owned,,,38 hrs 12 mins,05 Jan 19,,12 Jan 19
The Witcher 3: Wild Hunt - Complete Edition,https://www.trueachievements.com/game/The-Witcher-3-Wild-Hunt-Complete-Edition/achievements,xbox-one,"69 / 4,902","60 / 2,000",3 / 78,Owned,,,16 hrs 9 mins,03 Jan 19,,03 Jan 19
Battlefield 1,https://www.trueachievements.com/game/Battlefield-1/achievements,xbox-one,"194 / 2,687","130 / 1,000",10 / 31,Owned,,,22 hrs 43 mins,12 Dec 18,,02 Jan 19
The Crew 2,https://www.trueachievements.com/game/The-Crew-2/achievements,xbox-one,"10 / 2,320","10 / 1,000",1 / 34,Owned,,,1 hr 9 mins,01 Jan 19,,01 Jan 19
Never Alone (Kisima Ingitchuna),https://www.trueachievements.com/game/Never-Alone-Kisima-Ingitchuna/achievements,xbox-one,"610 / 1,392","500 / 1,000",10 / 15,Owned,,,11 hrs 14 mins,24 Dec 18,,30 Dec 18
Quantum Break,https://www.trueachievements.com/game/Quantum-Break/achievements,xbox-one,"860 / 1,593","625 / 1,000",27 / 42,Owned,,,23 hrs 46 mins,24 Dec 18,,29 Dec 18
Need for Speed Payback,https://www.trueachievements.com/game/Need-for-Speed-Payback/achievements,xbox-one,"675 / 3,267","390 / 1,000",27 / 53,Owned,,,53 hrs 30 mins,14 Dec 18,,23 Dec 18
Unmechanical: Extended,https://www.trueachievements.com/game/Unmechanical-Extended-Edition/achievements,xbox-one,"67 / 1,323","66 / 1,000",1 / 17,Owned,,,2 hrs 22 mins,10 Dec 18,,10 Dec 18
DiRT 4,https://www.trueachievements.com/game/Dirt-4/achievements,xbox-one,"236 / 4,095","160 / 1,000",10 / 48,Owned,,,1 hr 59 mins,02 Dec 18,,10 Dec 18
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"183 / 2,849","160 / 1,000",17 / 50,Owned,,,,19 Jan 20,,09 Dec 18
Q.U.B.E. 2,https://www.trueachievements.com/game/QUBE-2/achievements,xbox-one,"1,284 / 1,644","825 / 1,000",13 / 15,Owned,,,11 hrs 33 mins,04 Dec 18,,06 Dec 18
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"20 / 2,359","20 / 1,000",2 / 55,Owned,,,6 hrs 19 mins,01 Dec 18,,04 Dec 18
Mortal Kombat X,https://www.trueachievements.com/game/Mortal-Kombat-X/achievements,xbox-one,"213 / 4,664","155 / 1,000",11 / 60,Owned,,,8 hrs 44 mins,01 Dec 18,,03 Dec 18
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"83 / 2,032","65 / 1,000",6 / 62,Owned,,,1 hr 5 mins,02 Dec 18,,02 Dec 18
Kinect Sports Rivals,https://www.trueachievements.com/game/Kinect-Sports-Rivals/achievements,xbox-one,"10 / 3,943","10 / 1,000",1 / 54,Owned,,,29 mins,01 Dec 18,,01 Dec 18
